Câmara dos Deputados;;;;;;;;
"Relatório de Proposições
Resultado da Pesquisa";;;;;;;;
Proposições;Ementa;Explicação ;Autor;UF;Partido;Apresentaç;Situação;Link 
MPV 974/2020;Autoriza a prorrogação de contratos por tempo determinado no âmbito do Ministério da Saúde;;Poder Executivo;;;28/05/2020;Aguardando Deliberação;/proposicoesWeb/fichadetramitacao?idProposicao=2254052
PL 1421/2020;Aumenta a pena do crime de infração de medida sanitária preventiva, estabelece a possibilidade de o juiz determinar, cautelarmente, as medidas necessárias para garantir o cumprimento da determinação do poder público destinada a impedir introdução ou propagação de doença contagiosa.;Altera o Decreto-Lei nº 2.848 de 1940.;Hugo Leal;RJ;PSD;01/04/2020;Aguardando Autorização do Despacho;/proposicoesWeb/fichadetramitacao?idProposicao=2242700
PL 3210/2020;Altera a Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus, para assegurar a transparência das informações acerca da situação dos profissionais de saúde.;;Célio Studart;CE;PV;09/06/2020;"Tramitando em Conjunto;Tramitando em Conjunto;Tramitando em Conjunto";/proposicoesWeb/fichadetramitacao?idProposicao=2254844
PL 1771/2020;Autoriza Chefe do Poder Executivo, em todas as esferas, a requisitar hotéis, pousadas, motéis e demais estabelecimentos de hospedagem em virtude da pandemia de COVID-19.;;"Marília Arraes;Patrus Ananias;Nilto Tatto;José Ricardo;Paulo Pimenta;Marcon;Jorge Solla;Rubens Otoni;Benedita da Silva;Professora Rosa Neide;Padre João;Frei Anastacio Ribeiro;Célio Moura";"PE;MG;SP;AM;RS;RS;BA;GO;RJ;MT;MG;PB;TO";"PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT;PT";09/04/2020;Aguardando Despacho do Presidente da Câmara dos Deputados;/proposicoesWeb/fichadetramitacao?idProposicao=2247347
PL 3032/2020;"""Dispõe sobre política de proteção às mulheres em situação de vulnerabilidade; pela Rede Pública de Saúde com a utilização do Contraceptivo Reversível de Longa Duração de Etonogestrel, e dá outras providências"".";;Alexandre Frota;SP;PSDB;01/06/2020;Aguardando Autorização do Despacho;/proposicoesWeb/fichadetramitacao?idProposicao=2254199
PL 2566/2020;Altera a Lei nº 10.406, de 10 de janeiro de 2002, que institui o Código Civil, para incluir na cobertura de seguros de vida óbitos decorrentes de epidemias ou pandemias, quando assim forem declaradas por autoridades competentes;;Capitão Alberto Neto;AM;REPUBLIC;12/05/2020;Aguardando Autorização Devolução;/proposicoesWeb/fichadetramitacao?idProposicao=2252246
REC 4/2020;Recorre do despacho que não conheceu do pedido contido no Requerimento nº 1474/2020 de desapensacão do Projeto de Lei nº 6374/2019 (apensado ao Projeto de Lei nº 4237/2015).;;Eduardo da Fonte;PE;PP;30/06/2020;Aguardando Despacho do Presidente da Câmara dos Deputados;/proposicoesWeb/fichadetramitacao?idProposicao=2256528
PL 2898/2020;Autoriza o Sistema Único de Saúde a conceder e regulamentar auxilio para fins de tratamento em município diverso do domicilio ao que o cidadão pertence e dá outras providencias;;Alexandre Frota;SP;PSDB;26/05/2020;Aguardando Autorização do Despacho;/proposicoesWeb/fichadetramitacao?idProposicao=2253708
