Câmara dos Deputados;;;;;;;;
"Relatório de Proposições
Resultado da Pesquisa";;;;;;;;
Proposições;Ementa;Explicação ;Autor;UF;Partido;Apresentaç;Situação;Link 
PL 3196/2020;Cria o Programa Universal de Proteção Infantil e dá outras providências.;;"Paula Belmonte;Rubens Bueno;Rodrigo Coelho;General Peternelli;Tereza Nelma;João H. Campos";"DF;PR;SC;SP;AL;PE";"CIDADANIA;CIDADANIA;PSB;PSL;PSDB;PSB";09/06/2020;Aguardando Autorização do Despacho;/proposicoesWeb/fichadetramitacao?idProposicao=2254805
PL 3391/2019;Altera a Lei n. 8.080, de 19 de setembro de 1990, que dispõe sobre as condições para a promoção, proteção e recuperação da saúde, para dispor sobre a prioridade na assistência psicológica às mulheres que sofreram aborto espontâneo, nos casos permitidos em Lei ou na ocorrência de óbito perinatal;;Fábio Faria;RN;PSD;06/06/2019;Aguardando Parecer;/proposicoesWeb/fichadetramitacao?idProposicao=2207082
PL 3553/2020;Institui diretrizes para serviços de proteção e atendimento especializado a gestantes dependentes químicas a serem criados no âmbito da Proteção Especial da Assistência Social, e dá outras providências .;;Marreca Filho;MA;PATRIOTA;30/06/2020;Aguardando Despacho do Presidente da Câmara dos Deputados;/proposicoesWeb/fichadetramitacao?idProposicao=2256414
PL 291/2020;"""Dispõe sobre a instituição do Programa de Orientação Psicológica e Social - Boa Mãe, no âmbito federal e dá outras providências"".";;"Aline Gurgel;Daniela do Waguinho;Leandre;Manuel Marcos";"AP;RJ;PR;AC";"REPUBLIC;MDB;PV;REPUBLIC";12/02/2020;Aguardando Designação de Relator;/proposicoesWeb/fichadetramitacao?idProposicao=2237085
PL 3775/2019;Altera o art. 394-A da Lei 13.467/2017, da Consolidação das Leis do Trabalho - CLT, aprovada pelo Decreto-lei nº 5.452, de 1º de maio de 1943, para assegurar os direitos da grávida e da lactante em atividades laborais salubres.;;Júnior Bozzella;SP;PSL;27/06/2019;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=2209800
PL 3032/2020;"""Dispõe sobre política de proteção às mulheres em situação de vulnerabilidade; pela Rede Pública de Saúde com a utilização do Contraceptivo Reversível de Longa Duração de Etonogestrel, e dá outras providências"".";;Alexandre Frota;SP;PSDB;01/06/2020;Aguardando Autorização do Despacho;/proposicoesWeb/fichadetramitacao?idProposicao=2254199
PL 2693/2019;Institui a Política Nacional de Atendimento à Gestante.;;Lafayette de Andrada;MG;PRB;08/05/2019;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=2200569
PL 853/2019;"Acrescenta ao calendário oficial a ""Semana Nacional de Conscientização sobre Direitos das Gestantes"", a ser celebrada anualmente em 15 de agosto, e dá outras providências.";;Sâmia Bomfim;SP;PSOL;19/02/2019;Pronta para Pauta;/proposicoesWeb/fichadetramitacao?idProposicao=2192288
