Câmara dos Deputados;;;;;;;;
"Relatório de Proposições
Resultado da Pesquisa";;;;;;;;
Proposições;Ementa;Explicação ;Autor;UF;Partido;Apresentaç;Situação;Link 
PL 5069/2013;Acrescenta o art. 127-A ao Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal.;Tipifica como crime contra a vida o anúncio de meio abortivo e prevê penas específicas para quem induz a gestante à prática de aborto.;"Eduardo Cunha;Isaias Silvestre;João Dado;Andre Moura;Arolde de Oliveira;Padre Ton;Arnaldo Faria de Sá;Aureo;Lincoln Portela;João Campos;Roberto de Lucena;Marcos Rogério;José Linhares";"RJ;MG;SP;SE;RJ;RO;SP;RJ;MG;GO;SP;RO;CE";"PMDB;PSB;PDT;PSC;PSD;PT;PTB;PRTB;PR;PSDB;PV;PDT;PP";27/02/2013;Pronta para Pauta;/proposicoesWeb/fichadetramitacao?idProposicao=565882
PDL 251/2020;"Susta os efeitos da Nota Técnica nº 16/2020- COSMU/CGCIVI/DAPES/SAPS/MS, do Ministério da Saúde, a qual tem como referência o ""acesso à saúde sexual e saúde reprodutiva no contexto da pandemia da COVID-19"".";;Dr. Jaziel;CE;PL;04/06/2020;Aguardando Autorização Devolução;/proposicoesWeb/fichadetramitacao?idProposicao=2254498
PL 7633/2014;Dispõe sobre a humanização da assistência à mulher e ao neonato durante o ciclo gravídico-puerperal e dá outras providências.;;Jean Wyllys;RJ;PSOL;29/05/2014;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=617546
PL 119/2019;"Inclui a alínea ""e"" no inciso I no art. 6º da Lei nº 8.080, de 19 de setembro de 1990, para ampliar a atuação do Sistema Único de Saúde na saúde integral da Mulher.";Amplia a atuação do SUS na saúde integral da Mulher.;Renata Abreu;SP;PODE;04/02/2019;Aguardando Designação de Relator;/proposicoesWeb/fichadetramitacao?idProposicao=2190579
REQ 3167/2019;Requer a realização de Sessão Solene no dia 13 de maio de 2020, no Plenário desta Casa, em homenagem aos 20 anos do Plano Nacional de Enfrentamento da Violência Sexual Contra Crianças e Adolescentes e a Entrega da 10º Edição do Prêmio Neide Castanha.;;Erika Kokay;DF;PT;05/12/2019;;/proposicoesWeb/fichadetramitacao?idProposicao=2232277
EMC 2/2019 CCJC => PL 11091/2018;Suprimir o inciso III do artigo 4º da Lei nº 10.406/2002 - Código Civil.;;Luiz Flávio Gomes;SP;PSB;04/09/2019;;/proposicoesWeb/fichadetramitacao?idProposicao=2218821
PL 878/2019;Dispõe sobre a humanização da assistência à mulher e ao neonato durante o ciclo gravídico-puerperal e dá outras providências.;;"Talíria Petrone;Áurea Carolina;Fernanda Melchionna ;Sâmia Bomfim;David Miranda";"RJ;MG;RS;SP;RJ";"PSOL;PSOL;PSOL;PSOL;PSOL";19/02/2019;Tramitando em Conjunto;/proposicoesWeb/fichadetramitacao?idProposicao=2192345
SBT 4 CSSF => PL 6568/2013;Institui a Política de Atenção Integral à Saúde do Homem.;;Alan Rick;AC;DEM;04/07/2019;;/proposicoesWeb/fichadetramitacao?idProposicao=2210867
